x_pos,y_pos,time
244.2,246.0,0.0
244.2,248.0,0.13144921499952034
244.2,249.0,0.13497192399972846
245.2,250.0,0.14303820399982214
246.2,252.0,0.1511703349997333
246.2,254.0,0.15926354000021092
246.2,255.0,0.1677319089994853
246.2,256.0,0.1755603390001852
246.2,257.0,0.18302536499959388
246.2,259.0,0.1917283619995942
245.2,261.0,0.223038600000109
244.2,261.0,0.23912816000029125
242.2,261.0,0.24703514500015444
241.2,261.0,0.25496431499959726
240.2,261.0,0.26316748299996107
238.2,261.0,0.2709902090000469
237.2,261.0,0.27928904199961835
236.2,261.0,0.28695228899960057
234.2,261.0,0.29607392999969306
232.2,261.0,0.30296923799960496
230.2,261.0,0.31240622799941775
228.2,261.0,0.31896515100015677
226.2,260.0,0.32831040099972597
225.2,260.0,0.33496852699954616
221.2,259.0,0.3432939519998399
220.2,258.0,0.35114536399942153
217.2,258.0,0.36026692999985244
215.2,256.0,0.3669975559996601
211.2,256.0,0.37642982299985306
209.2,256.0,0.3845919360001062
208.2,254.0,0.3919423879997339
206.2,254.0,0.3989971399996648
205.2,254.0,0.41042607500003214
204.2,254.0,0.4150751629995284
203.2,252.0,0.42303231400001096
202.2,252.0,0.4391030039996622
201.2,251.0,0.44703104499967594
200.2,250.0,0.455199304999951
198.2,249.0,0.46303636499942513
197.2,246.0,0.4791795169994657
196.2,246.0,0.49531789100001333
196.2,245.0,0.5029519529998652
196.2,244.0,0.5113080080000145
196.2,243.0,0.518970012999489
196.2,241.0,0.527025663999666
195.2,239.0,0.5351952940000047
195.2,237.0,0.5432810559996142
195.2,236.0,0.5509742829999595
195.2,233.0,0.5593042270002115
195.2,232.0,0.5672191379999276
195.2,230.0,0.5752828249997037
195.2,226.0,0.5831739029999881
195.2,224.0,0.5918447329995615
195.2,222.0,0.5992938889994548
196.2,220.0,0.6082778640002289
197.2,217.0,0.6149950449998869
197.2,216.0,0.6232223420001901
197.2,215.0,0.6310283459997663
199.2,212.0,0.6389566460002243
200.2,211.0,0.6472737570002209
201.2,209.0,0.6549673549998261
203.2,208.0,0.6710335629995825
204.2,207.0,0.6792679339996539
205.2,207.0,0.6869404399994892
207.2,205.0,0.6953180129994507
209.2,204.0,0.7031907569999021
210.2,204.0,0.7113206289996015
213.2,202.0,0.7192041329999483
215.2,202.0,0.7272630420002315
217.2,201.0,0.7351766199999474
220.2,200.0,0.7433027699999002
221.2,199.0,0.7511694770000759
224.2,199.0,0.7596188090001306
227.2,199.0,0.767190778999975
230.2,199.0,0.7757627760001924
232.2,198.0,0.7832187470003191
236.2,198.0,0.7923685169998862
238.2,198.0,0.7997636170002806
