x_pos,y_pos,time
688.0,63.0,0.0
746.0,352.0,17.243789025000297
745.0,351.0,17.275735004001035
744.0,351.0,17.299767417000112
744.0,350.0,17.307731778000743
743.0,349.0,17.34860007200041
742.0,349.0,17.38792700799968
742.0,348.0,17.403772896999726
741.0,348.0,17.4278300320002
741.0,347.0,17.43573669000034
740.0,347.0,17.459751862999838
740.0,346.0,17.48707415700119
739.0,346.0,17.507747079998808
739.0,345.0,17.525248935999116
738.0,345.0,17.539748872997734
737.0,345.0,17.56378474899975
737.0,344.0,17.571708720999595
736.0,344.0,17.595780764000665
735.0,343.0,17.603688551000232
734.0,343.0,17.62300568899809
734.0,342.0,17.627805797998008
732.0,341.0,17.643816814001184
731.0,340.0,17.65975522000008
730.0,339.0,17.68394957700002
729.0,339.0,17.70022898100069
729.0,338.0,17.70775406699977
728.0,337.0,17.731779055000516
727.0,336.0,17.764113011999143
727.0,337.0,17.86779260500043
728.0,339.0,17.8871706860009
729.0,340.0,17.89180061099978
730.0,341.0,17.89976798999851
731.0,342.0,17.916145873998175
732.0,343.0,17.923887698998442
733.0,344.0,17.93979431000116
734.0,344.0,17.947820002998924
734.0,345.0,17.955852491999394
735.0,346.0,17.971764565998456
736.0,347.0,17.979769981000572
737.0,347.0,17.99682674900032
738.0,348.0,18.02784625300046
739.0,349.0,18.052146702000755
739.0,350.0,18.075771266998345
740.0,351.0,18.116019454999332
741.0,351.0,18.157883906998904
742.0,352.0,18.163819117999083
742.0,353.0,18.171728533998248
743.0,353.0,18.187993733998155
744.0,353.0,18.220075896999333
745.0,353.0,18.243816719997994
745.0,354.0,18.253869970998494
746.0,354.0,18.275778698000067
747.0,354.0,18.292899742998998
747.0,355.0,18.299797093997768
748.0,356.0,18.3238797289996
748.0,357.0,18.35594711399972
748.0,358.0,18.371787946998666
748.0,359.0,18.390362590998848
749.0,359.0,18.403819868999562
749.0,360.0,18.411815452000155
749.0,361.0,18.428633350999007
749.0,362.0,18.435774736000894
750.0,362.0,18.45211537999785
749.0,362.0,18.459834723998938
749.0,363.0,18.475786203998723
747.0,364.0,18.50780332999784
746.0,364.0,18.516063003000454
745.0,364.0,18.53182824399846
743.0,364.0,18.539725290000206
742.0,364.0,18.55584497200107
741.0,364.0,18.56381114800024
740.0,364.0,18.587902043000213
739.0,364.0,18.603796744999272
738.0,364.0,18.611827753000398
737.0,364.0,18.63581842699932
736.0,365.0,18.643766343000607
736.0,364.0,18.659824173999368
735.0,364.0,18.667806311997992
734.0,364.0,18.67573002499921
732.0,363.0,18.692721070998232
731.0,363.0,18.699798474997806
730.0,362.0,18.715913620999345
729.0,362.0,18.72400488799758
728.0,361.0,18.739801036001154
727.0,360.0,18.747893561998353
726.0,359.0,18.765201178997813
725.0,358.0,18.771792829000333
722.0,356.0,18.779845502998796
721.0,355.0,18.8031307559977
720.0,354.0,18.80705952000062
719.0,354.0,18.819997766000597
718.0,352.0,18.82818710599895
716.0,351.0,18.843918347
715.0,350.0,18.851928595999198
714.0,349.0,18.86232586299957
712.0,348.0,18.87597102899963
710.0,346.0,18.88845775899972
710.0,345.0,18.9001590150001
709.0,344.0,18.910999184998218
708.0,344.0,18.919059081999876
706.0,341.0,18.93200517999867
706.0,340.0,18.943123107001156
705.0,339.0,18.96659022899985
704.0,338.0,18.980043970001134
703.0,337.0,18.996841461997974
702.0,337.0,19.011915486000362
700.0,336.0,19.035827048999636
699.0,336.0,19.04386855700068
698.0,335.0,19.059842259001016
697.0,335.0,19.067871211998863
696.0,334.0,19.086437336998642
695.0,333.0,19.092852302997926
693.0,332.0,19.09985011599929
692.0,331.0,19.116185073999077
691.0,331.0,19.123985694997828
689.0,330.0,19.139826416998403
688.0,329.0,19.14791264700034
686.0,328.0,19.158227506999538
683.0,326.0,19.17185750600038
680.0,324.0,19.179863366000063
678.0,322.0,19.195866049998585
676.0,320.0,19.206219538998994
675.0,319.0,19.22041034799986
674.0,319.0,19.23584731400115
674.0,320.0,19.259820023999055
675.0,321.0,19.275847541000985
676.0,323.0,19.28399425200041
678.0,325.0,19.299879657999554
679.0,326.0,19.31596211899887
681.0,327.0,19.33184995099873
683.0,329.0,19.33980162700027
685.0,331.0,19.358333123000193
691.0,335.0,19.36385220699958
693.0,336.0,19.379894908001006
694.0,337.0,19.38822620999781
696.0,338.0,19.39611588600019
698.0,339.0,19.41192723799759
699.0,340.0,19.42234370799997
700.0,341.0,19.435871892997966
701.0,342.0,19.443832308999845
703.0,344.0,19.460869761998765
704.0,345.0,19.467898463000893
705.0,345.0,19.475831879997713
183.0,155.0,19.492088449998846
187.0,149.0,19.499847905000934
189.0,147.0,19.51593192099972
191.0,145.0,19.523950151000463
194.0,143.0,19.531848678998358
196.0,141.0,19.547942675999366
201.0,137.0,19.557989909000753
204.0,135.0,19.571833609999885
207.0,133.0,19.57986461800101
210.0,131.0,19.588021495001158
215.0,128.0,19.603875384000276
218.0,126.0,19.61193263200039
221.0,125.0,19.62787655699867
225.0,123.0,19.635826695001015
228.0,122.0,19.652084172998002
235.0,120.0,19.65984401699825
238.0,118.0,19.667844302999583
241.0,117.0,19.686431723999704
244.0,116.0,19.69209195499934
250.0,115.0,19.70787228900008
252.0,114.0,19.71588388999953
254.0,114.0,19.724027860000206
256.0,114.0,19.739838063000207
258.0,113.0,19.747856793997926
263.0,113.0,19.764041549999092
266.0,113.0,19.771821114998602
268.0,113.0,19.779899363998993
271.0,113.0,19.79589341799874
275.0,112.0,19.803867370999797
278.0,112.0,19.819908442997985
280.0,112.0,19.8304784489992
283.0,112.0,19.843896800997754
289.0,112.0,19.851870901999064
293.0,113.0,19.85999690999961
296.0,113.0,19.875864408997586
299.0,113.0,19.884028489999764
303.0,114.0,19.899880618999305
311.0,116.0,19.90783560899945
315.0,117.0,19.916069448998314
320.0,118.0,19.931872855999245
324.0,119.0,19.939837105997867
332.0,123.0,19.958671284999582
335.0,124.0,19.96397555599833
339.0,126.0,19.971853786999418
343.0,128.0,19.988141819998418
346.0,130.0,19.99589231199934
353.0,134.0,20.011922366000363
357.0,136.0,20.020816995998757
360.0,138.0,20.035868816998118
362.0,139.0,20.044040565000614
367.0,143.0,20.05355206099921
370.0,145.0,20.067878164998547
373.0,147.0,20.075859026001126
376.0,150.0,20.09250946300017
380.0,152.0,20.099890088000393
385.0,156.0,20.107849559000897
388.0,159.0,20.124763031999464
390.0,161.0,20.13192982399778
392.0,163.0,20.147932637999475
396.0,167.0,20.158352236998326
397.0,169.0,20.163887950999197
399.0,171.0,20.179925374999584
400.0,173.0,20.187983733998408
404.0,178.0,20.2038746779981
406.0,181.0,20.211939704000542
408.0,183.0,20.227932961999613
410.0,185.0,20.235879730000306
412.0,188.0,20.244020367001212
415.0,192.0,20.260241455998766
416.0,194.0,20.26788717099771
417.0,196.0,20.28395279799952
419.0,199.0,20.294092641001043
422.0,205.0,20.299871963998157
423.0,208.0,20.31595346099857
424.0,211.0,20.32401865399879
425.0,214.0,20.339873060998798
426.0,217.0,20.347927605998848
428.0,223.0,20.36390056700111
429.0,226.0,20.371844187000534
430.0,229.0,20.379941528000927
431.0,233.0,20.395916933997796
433.0,240.0,20.403879980000056
434.0,244.0,20.422538325998175
435.0,248.0,20.42793259699829
436.0,252.0,20.435873327998706
438.0,256.0,20.45192695500009
440.0,264.0,20.459878093999578
441.0,267.0,20.478444477997982
442.0,271.0,20.483973284997774
443.0,275.0,20.494315588999598
445.0,283.0,20.507905828999355
445.0,287.0,20.516042946997914
446.0,291.0,20.532710254999984
446.0,295.0,20.539865437000117
447.0,302.0,20.55595763800011
447.0,305.0,20.56391814699964
447.0,309.0,20.57186752599955
