x_pos,y_pos,time
247.2,247.0,0.0
248.2,247.0,0.13503168199986249
250.2,249.0,0.15157971100006762
252.2,251.0,0.1589825999999448
254.2,253.0,0.16667261799966582
255.2,254.0,0.17504803899964827
256.2,257.0,0.18267431599997508
257.2,259.0,0.19871625499990841
257.2,260.0,0.2067083269998875
257.2,261.0,0.21471891700002743
257.2,264.0,0.22269032199983485
257.2,266.0,0.23873229699984222
257.2,267.0,0.2467379989998335
257.2,268.0,0.2547247369998331
256.2,270.0,0.2647464649999165
254.2,271.0,0.270677842999703
252.2,272.0,0.27910835600005157
250.2,273.0,0.28669261499999266
247.2,274.0,0.2950476659998458
245.2,275.0,0.3030006079998202
243.2,275.0,0.3110360870000477
241.2,275.0,0.31871738199970423
239.2,275.0,0.3271821549997185
237.2,275.0,0.3351112820000708
236.2,275.0,0.34306642799992915
235.2,275.0,0.3507065569997394
234.2,275.0,0.358982922999985
233.2,275.0,0.37476217799985534
232.2,274.0,0.3911177449999741
230.2,273.0,0.4068361859999641
228.2,272.0,0.4228100509999422
227.2,271.0,0.4307697519998328
226.2,270.0,0.4387613789999705
224.2,269.0,0.4470640229997116
223.2,268.0,0.45473842999990666
221.2,267.0,0.4629737219997878
220.2,266.0,0.470894312999917
219.2,265.0,0.47906299399983254
219.2,263.0,0.4866865119997783
218.2,262.0,0.4950963779997437
217.2,261.0,0.5032900960000006
217.2,259.0,0.5110671499996897
216.2,259.0,0.5187282419997246
215.2,257.0,0.5271404969998912
215.2,255.0,0.5351596049999898
214.2,253.0,0.5431804169998031
214.2,251.0,0.5592120779997458
213.2,249.0,0.5751409989998137
212.2,247.0,0.5925561720000587
211.2,245.0,0.598732992999885
209.2,243.0,0.6069916379997267
208.2,242.0,0.6147371729998667
207.2,240.0,0.6228995589999613
205.2,238.0,0.6307692599998518
205.2,236.0,0.639016404999893
204.2,235.0,0.6469965129999764
204.2,233.0,0.6547325859996818
203.2,229.0,0.6635080979999657
203.2,227.0,0.6716660759998376
202.2,225.0,0.6790934470000138
202.2,222.0,0.6869126120000146
201.2,220.0,0.6951092009999229
201.2,216.0,0.7029576619997897
201.2,214.0,0.7111334539999916
201.2,212.0,0.718990563999796
201.2,209.0,0.7272553749999133
203.2,207.0,0.7351820389999375
203.2,205.0,0.7451308419999805
205.2,203.0,0.7526480269998501
205.2,202.0,0.7590244949997214
206.2,201.0,0.7667051419998643
208.2,199.0,0.7750231569998505
210.2,197.0,0.7827393219999976
212.2,197.0,0.7912809839999682
215.2,197.0,0.7987432059999264
218.2,195.0,0.8068829250000817
221.2,195.0,0.8153959759997633
225.2,194.0,0.8230561410000519
228.2,193.0,0.8321716149998792
234.2,193.0,0.8387167119999503
237.2,192.0,0.8470286709998618
239.2,191.0,0.8547631139999794
243.2,191.0,0.8630589989998043
245.2,191.0,0.8718111220000537
247.2,191.0,0.8792399559997648
250.2,189.0,0.886879862999649
253.2,189.0,0.8954830239999865
255.2,188.0,0.9027146179996635
257.2,188.0,0.9110044839999318
259.2,187.0,0.918724667999868
260.2,186.0,0.9270254049997675
261.2,186.0,0.9347218479997537
262.2,186.0,0.9432863980000548
263.2,186.0,0.9591465419998713
264.2,186.0,0.9669873549996737
266.2,186.0,0.9827685729997029
267.2,186.0,0.9914538819998597
269.2,186.0,0.9994250459999421
270.2,186.0,1.0067809909996868
272.2,186.0,1.014804895999987
274.2,186.0,1.0228994489998513
276.2,186.0,1.0307609839996985
277.2,186.0,1.0387295369996536
279.2,187.0,1.0471190139996907
280.2,188.0,1.0547206799997184
282.2,188.0,1.0634383589999743
283.2,189.0,1.071816724999735
284.2,190.0,1.0823146359998645
285.2,190.0,1.0870310390000668
287.2,192.0,1.0961986049996995
289.2,193.0,1.1031819770000766
290.2,194.0,1.1129016519998913
291.2,195.0,1.1192577869996967
293.2,197.0,1.127259617999698
296.2,201.0,1.1514112199997726
296.2,201.0,1.15997162199983
297.2,202.0,1.1623022399999172
297.2,204.0,1.1699120359999142
298.2,206.0,1.1783685309997054
299.2,207.0,1.1833546729999398
300.2,208.0,1.193917935999707
300.2,209.0,1.2007724569998572
302.2,211.0,1.2123382149998179
302.2,213.0,1.223176790999787
304.2,215.0,1.2256869640000332
304.2,216.0,1.2339472009998644
306.2,218.0,1.2388903060000303
306.2,219.0,1.2480940380000902
307.2,222.0,1.2548718190000727
307.2,224.0,1.2642683469998701
308.2,226.0,1.2795407899998281
308.2,229.0,1.2876875459996882
308.2,231.0,1.2952538229997117
308.2,233.0,1.3038428919999205
308.2,236.0,1.3113204100000075
308.2,239.0,1.3203147730000637
308.2,241.0,1.3307317769999827
308.2,244.0,1.3350720339999498
308.2,248.0,1.3451153539999723
308.2,250.0,1.357561847999932
307.2,256.0,1.3687667369999872
307.2,256.0,1.3793535739996514
305.2,260.0,1.3816895989998557
301.2,267.0,1.3925853050000114
301.2,267.0,1.4018290369999704
300.2,269.0,1.404395728000054
299.2,272.0,1.4068941779996749
298.2,274.0,1.41748558900008
298.2,276.0,1.4277960009999333
298.2,278.0,1.4471737379999468
296.2,278.0,1.4579295549997369
296.2,280.0,1.4746276759997272
292.2,283.0,1.5067581289999907
292.2,283.0,1.5149111809996612
292.2,283.0,1.5168840599999385
290.2,284.0,1.5180699610000374
288.2,285.0,1.5253233700000237
287.2,287.0,1.5277748019998398
285.2,288.0,1.5432459479998215
282.2,289.0,1.5508097069996438
281.2,290.0,1.55947940499982
277.2,292.0,1.5685269709997556
274.2,293.0,1.5773440019997906
272.2,295.0,1.58729847099994
268.2,297.0,1.59645011099974
265.2,298.0,1.6051766969999335
263.2,300.0,1.613787468999817
262.2,302.0,1.6227269070000148
260.2,304.0,1.6251682649999566
258.2,307.0,1.6348063840000577
257.2,309.0,1.6477556719996755
256.2,311.0,1.6558483909998358
255.2,312.0,1.6631524469999022
254.2,314.0,1.6709212789996855
252.2,317.0,1.6791546269996616
249.2,320.0,1.6869469039997966
243.2,323.0,1.6959326549999787
238.2,326.0,1.7048585929996989
233.2,329.0,1.7137323449996984
229.2,332.0,1.7226322829997116
225.2,334.0,1.731629311999768
223.2,335.0,1.740042622999681
219.2,336.0,1.743126367000059
217.2,337.0,1.7519726559999071
212.2,338.0,1.7591678429998865
