x_pos,y_pos,time
271.0,260.0,0.0
270.0,262.0,0.1987665049999805
269.0,267.0,0.2146433409999986
264.0,280.0,0.22261054599999852
260.0,286.0,0.23061028699999042
255.0,290.0,0.2484194809999849
248.0,294.0,0.25680169800000385
242.0,295.0,0.2707385279999812
233.0,295.0,0.28071527399998786
231.0,294.0,0.2904855059999818
227.0,292.0,0.3029219160000025
223.0,289.0,0.3116567380000106
217.0,280.0,0.3266087000000084
215.0,275.0,0.33506658199996764
214.0,269.0,0.34535295299997415
214.0,263.0,0.35978653499995517
214.0,256.0,0.3665977949999615
218.0,242.0,0.3826636839999651
220.0,236.0,0.3908788839999602
224.0,230.0,0.4071461589999785
228.0,224.0,0.4158697219999681
237.0,216.0,0.42383340800000724
242.0,213.0,0.4386366499999781
246.0,211.0,0.4469563119999975
251.0,210.0,0.46263531799996827
261.0,208.0,0.4711078849999808
266.0,208.0,0.4820499679999557
270.0,208.0,0.49557089699999324
273.0,208.0,0.5030117399999767
277.0,208.0,0.5186400430000049
287.0,211.0,0.526615210999978
292.0,212.0,0.5357008049999763
296.0,214.0,0.5508158199999684
301.0,217.0,0.5588153019999709
309.0,222.0,0.5748053219999747
313.0,225.0,0.5834270340000103
316.0,229.0,0.5986409739999772
320.0,232.0,0.6076676060000068
323.0,236.0,0.6161136729999726
330.0,247.0,0.6321897099999774
332.0,252.0,0.6400326389999691
335.0,258.0,0.6548080669999763
337.0,264.0,0.6631634499999564
341.0,278.0,0.6717544229999817
342.0,285.0,0.686885325999981
343.0,293.0,0.6956319809999627
343.0,302.0,0.7108924019999563
342.0,313.0,0.7206373919999578
337.0,336.0,0.7348737179999603
334.0,348.0,0.743571003999989
329.0,360.0,0.7520685889999754
323.0,372.0,0.7668427389999692
309.0,394.0,0.7754746370000021
300.0,404.0,0.7907915189999812
290.0,413.0,0.7992702889999919
281.0,420.0,0.8077617449999934
260.0,432.0,0.8226598559999729
249.0,435.0,0.830655763999971
238.0,438.0,0.8466886530000011
227.0,439.0,0.8546644319999928
217.0,439.0,0.8626243029999614
200.0,437.0,0.8797723409999776
190.0,434.0,0.8866272489999574
180.0,430.0,0.9026543599999854
171.0,425.0,0.9107089899999892
156.0,414.0,0.9266644169999836
149.0,407.0,0.9350288009999872
144.0,400.0,0.9426143629999615
139.0,392.0,0.9586679739999795
135.0,384.0,0.9666463460000045
130.0,365.0,0.9826545689999762
128.0,356.0,0.9906750869999996
126.0,346.0,0.9985964960000047
125.0,335.0,1.0146594219999656
124.0,314.0,1.0226707369999986
125.0,304.0,1.03868840399997
125.0,294.0,1.046659849999969
126.0,284.0,1.0545950919999996
127.0,274.0,1.0706656669999575
130.0,255.0,1.0786665389999825
132.0,247.0,1.0946586899999602
135.0,239.0,1.1026580989999957
138.0,231.0,1.110607563999963
146.0,216.0,1.127191186999994
151.0,209.0,1.134659140999986
155.0,202.0,1.1506592000000069
161.0,196.0,1.1587083669999743
166.0,190.0,1.174671332999992
178.0,180.0,1.1827101490000018
184.0,176.0,1.1905955409999933
191.0,172.0,1.206697374999976
197.0,168.0,1.2146561179999935
212.0,160.0,1.23070041699998
220.0,156.0,1.2386708999999883
227.0,152.0,1.2466085689999886
235.0,149.0,1.2626722740000105
250.0,143.0,1.2706582949999756
257.0,140.0,1.2867327589999604
264.0,138.0,1.2946759469999733
270.0,136.0,1.3026192639999863
277.0,134.0,1.3187541529999862
286.0,133.0,1.326688914999977
290.0,132.0,1.342686361999995
295.0,132.0,1.3506671600000004
300.0,132.0,1.3586053479999691
311.0,134.0,1.3754230229999962
317.0,135.0,1.382620203999977
323.0,137.0,1.398688667999977
329.0,139.0,1.4067165399999908
335.0,141.0,1.4226710799999864
347.0,147.0,1.430722543999991
352.0,150.0,1.4386289720000036
357.0,153.0,1.4547590099999752
361.0,155.0,1.4626936789999831
259.0,383.0,1.846712671999967
250.0,384.0,1.8549690950000013
238.0,385.0,1.8710347260000049
226.0,386.0,1.8790529119999633
210.0,387.0,1.894841826000004
205.0,386.0,1.9034325029999764
200.0,384.0,1.9117999989999817
195.0,381.0,1.9269542369999613
183.0,372.0,1.934796740999957
177.0,367.0,1.9506774870000072
172.0,362.0,1.9589633909999975
168.0,356.0,1.9679885420000005
165.0,351.0,1.9829173029999652
158.0,341.0,1.9909407110000075
155.0,334.0,2.0074947609999754
152.0,327.0,2.016194546999998
148.0,319.0,2.0247495030000096
143.0,304.0,2.0388800359999664
140.0,296.0,2.046840760000009
139.0,289.0,2.0642779989999553
137.0,282.0,2.0716456039999684
136.0,275.0,2.0807332379999934
136.0,265.0,2.0949024569999892
137.0,261.0,2.102882459
137.0,257.0,2.118779224999969
139.0,252.0,2.1269654459999856
143.0,241.0,2.1428547680000065
147.0,235.0,2.151193282999998
151.0,228.0,2.159407688999977
155.0,222.0,2.1748648509999953
159.0,215.0,2.1828415389999805
169.0,203.0,2.1987447859999634
174.0,197.0,2.207016839000005
179.0,191.0,2.2155603879999717
184.0,186.0,2.2308934039999713
193.0,177.0,2.2388227959999654
197.0,172.0,2.2547446719999584
203.0,168.0,2.2630891690000112
208.0,163.0,2.2716266809999865
218.0,156.0,2.2869408450000037
223.0,152.0,2.2949980870000104
229.0,149.0,2.311167922999971
235.0,145.0,2.3190174270000057
241.0,142.0,2.3273323509999955
252.0,135.0,2.3429646939999884
258.0,133.0,2.350815513999976
264.0,131.0,2.3670551259999684
269.0,129.0,2.375024850999978
278.0,126.0,2.390826858999958
283.0,126.0,2.3997122729999774
288.0,126.0,2.4101225699999986
292.0,126.0,2.423108307999996
296.0,126.0,2.430820369999992
305.0,128.0,2.446840374999965
311.0,130.0,2.4549426899999958
