x_pos,y_pos,time
265.0,269.0,0.0
265.0,270.0,0.3509602169997379
266.0,270.0,0.36779914799990365
267.0,271.0,0.39095324899972184
267.0,272.0,0.39972585999930743
268.0,273.0,0.40687770700060355
269.0,274.0,0.4230627180004376
269.0,275.0,0.4308733369998663
271.0,279.0,0.446851238999443
272.0,281.0,0.45948153999961505
272.0,285.0,0.46627009300027566
272.0,288.0,0.478867801000888
271.0,294.0,0.4911480490009126
271.0,296.0,0.5028796719998354
270.0,297.0,0.5117825969991827
269.0,298.0,0.5269606540005043
269.0,299.0,0.5349304009996558
268.0,301.0,0.5428978710006049
267.0,302.0,0.5590254569997342
266.0,302.0,0.5910135190006258
266.0,303.0,0.5997323350002262
265.0,303.0,0.6389063919996261
264.0,303.0,0.6551643660004629
263.0,303.0,0.678906831999484
262.0,303.0,0.6958425960001478
260.0,302.0,0.702839629000664
259.0,302.0,0.7108113579997735
258.0,302.0,0.7314957020007569
257.0,302.0,0.7348826170000393
254.0,301.0,0.7509308520002378
253.0,300.0,0.758960709999883
251.0,300.0,0.7677799499997491
250.0,299.0,0.783069469000111
247.0,299.0,0.7908957920008106
244.0,298.0,0.8078246850000141
243.0,297.0,0.8160175979992346
241.0,296.0,0.8230987410006492
239.0,294.0,0.8390020139995613
237.0,291.0,0.8478285319997667
236.0,291.0,0.8638324340008694
235.0,289.0,0.8717838669999765
234.0,288.0,0.8869493309994141
233.0,287.0,0.8950288739997632
231.0,284.0,0.9028779929994926
230.0,283.0,0.9206056200000603
228.0,281.0,0.9277819670005556
227.0,280.0,0.943019357000594
226.0,277.0,0.9509200859993143
225.0,275.0,0.9597720300007495
224.0,274.0,0.9748805870003707
224.0,273.0,0.9829400750004424
222.0,269.0,0.9988983099992765
222.0,267.0,1.0070565930000157
222.0,265.0,1.0311409999994794
222.0,263.0,1.0390075079994858
222.0,259.0,1.0550600019996637
222.0,258.0,1.063988074000008
222.0,256.0,1.0710629589993914
222.0,254.0,1.0870495090002805
222.0,250.0,1.09539377100009
222.0,248.0,1.110996936000447
222.0,246.0,1.1206977799993183
223.0,244.0,1.134898936999889
223.0,243.0,1.1431643119994988
224.0,238.0,1.151585999999952
224.0,237.0,1.167506902000241
225.0,235.0,1.1748587290003343
225.0,234.0,1.1910226290001447
226.0,232.0,1.1998659990003944
226.0,231.0,1.2070612530005747
226.0,230.0,1.2230015990007814
226.0,229.0,1.2310142170008476
227.0,229.0,1.2469013970003289
228.0,227.0,1.255955227999948
228.0,226.0,1.2709104349996778
229.0,225.0,1.2788729599997168
229.0,224.0,1.287274463000358
231.0,221.0,1.3029017749995546
231.0,219.0,1.3110991129997274
232.0,218.0,1.3270362010007375
232.0,217.0,1.3429067889992439
234.0,216.0,1.3589991709995957
234.0,215.0,1.3669019930002833
