x_pos,y_pos,time
243.2,241.0,0.0
244.2,241.0,0.030394354000009116
245.2,242.0,0.07861018500011596
246.2,243.0,0.08634988400012844
247.2,244.0,0.09415087900015351
247.2,245.0,0.10223959400013882
247.2,246.0,0.11035756900014349
247.2,247.0,0.11813502700010758
247.2,248.0,0.12916796700005762
246.2,249.0,0.13482113999998546
244.2,251.0,0.14254661600011787
243.2,252.0,0.15018068600011247
241.2,254.0,0.15810334700017847
239.2,256.0,0.16824051399999007
237.2,257.0,0.1811784809999608
234.2,258.0,0.19586060500000713
234.2,258.0,0.2033498050000162
232.2,258.0,0.20529264700007843
228.2,258.0,0.21686606499997652
228.2,258.0,0.22972988400010763
226.2,258.0,0.2314053380000587
225.2,258.0,0.23258499899998242
223.2,258.0,0.240745084000082
221.2,258.0,0.26215794900008405
219.2,257.0,0.2783255100000588
218.2,255.0,0.28704736999998204
217.2,255.0,0.2945918850000453
214.2,253.0,0.3022955470000852
212.2,251.0,0.313122691999979
209.2,248.0,0.3195178979999582
206.2,246.0,0.32843172000002596
204.2,244.0,0.3371406349999688
200.2,237.0,0.353310140000076
200.2,237.0,0.36190270500014776
198.2,234.0,0.36377091700001074
197.2,232.0,0.37288260800005446
196.2,228.0,0.3752123730000676
195.2,226.0,0.3859660929999791
194.2,223.0,0.3902735510000639
193.2,220.0,0.39825158200005717
193.2,218.0,0.40673107300017364
192.2,216.0,0.4162334100001317
192.2,214.0,0.4223250070001541
192.2,211.0,0.43005100200002744
193.2,209.0,0.4477524620001532
194.2,207.0,0.4545651099999759
196.2,205.0,0.4622540679999929
197.2,204.0,0.47038300600002003
199.2,202.0,0.4783343510000577
201.2,200.0,0.48686002700014797
203.2,199.0,0.49418745100001615
204.2,198.0,0.5031091980001747
206.2,197.0,0.5107912309999847
207.2,197.0,0.5182818010000574
209.2,195.0,0.5260703330000069
211.2,195.0,0.5350949700000456
215.2,194.0,0.5432124630001454
220.2,194.0,0.552048915000114
231.2,192.0,0.5612584020000213
